experiment,pipeline,strategy,P,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-45_sub-51_sub-70_sub-79_sub-80,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_19_7980,0.5,6,0.5328836424957841,2965,-0.03288364249578413
ANOVA_L_6_FTD,FTest,Random-50,6,sub-47_sub-52_sub-56_sub-66_sub-82_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_38_3881,0.5,6,0.4943083822007589,2899,0.0056916177992411
ANOVA_L_6_FTD,FTest,Random-50,6,sub-47_sub-52_sub-56_sub-66_sub-82_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_38_4055,0.6666666666666666,6,0.6926526388409796,2899,-0.025985972174312977
ANOVA_L_6_FTD,FTest,Random-50,6,sub-47_sub-52_sub-56_sub-66_sub-82_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_38_7980,0.5,6,0.4946533287340462,2899,0.005346671265953784
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-47_sub-50_sub-66_sub-71_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_31_4055,0.3333333333333333,6,0.4750173490631506,2882,-0.14168401572981726
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-47_sub-50_sub-66_sub-71_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_31_7980,0.5,6,0.5447605829285218,2882,-0.04476058292852181
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-47_sub-50_sub-66_sub-71_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_31_3881,0.5,6,0.5485773768216516,2882,-0.04857737682165164
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-45_sub-60_sub-66_sub-69_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_28_3881,0.5,6,0.653610771113831,2451,-0.15361077111383103
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-45_sub-60_sub-66_sub-69_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_28_7980,0.5,6,0.6727866177070584,2451,-0.1727866177070584
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-45_sub-60_sub-66_sub-69_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_28_4055,0.6666666666666666,6,0.689514483884129,2451,-0.02284781721746232
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-57_sub-61_sub-69_sub-83_sub-87,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_36_7980,0.5,6,0.5304144385026738,2992,-0.03041443850267378
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-57_sub-61_sub-69_sub-83_sub-87,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_36_4055,0.6666666666666666,6,0.5718582887700535,2992,0.09480837789661312
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-57_sub-61_sub-69_sub-83_sub-87,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_36_3881,0.5,6,0.5274064171122995,2992,-0.02740641711229952
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-45_sub-62_sub-69_sub-77_sub-85,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_6_7980,0.5,6,0.5870834764685675,2911,-0.08708347646856751
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-45_sub-62_sub-69_sub-77_sub-85,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_6_4055,0.8333333333333334,6,0.6214359326691858,2911,0.21189740066414753
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-45_sub-62_sub-69_sub-77_sub-85,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_6_3881,0.5,6,0.5833047062864994,2911,-0.08330470628649944
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-50_sub-51_sub-69_sub-75_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_21_7980,0.5,6,0.5360789652825051,2938,-0.03607896528250509
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-50_sub-51_sub-69_sub-75_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_21_4055,0.8333333333333334,6,0.6660993873383254,2938,0.16723394599500796
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-50_sub-51_sub-69_sub-75_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_21_3881,0.5,6,0.5241660993873384,2938,-0.02416609938733838
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-58_sub-59_sub-71_sub-72_sub-77,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_37_7980,0.5,6,0.5472222222222223,2880,-0.047222222222222276
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-58_sub-59_sub-71_sub-72_sub-77,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_37_4055,0.3333333333333333,6,0.4840277777777778,2880,-0.15069444444444446
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-58_sub-59_sub-71_sub-72_sub-77,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_37_3881,0.5,6,0.5427083333333333,2880,-0.04270833333333335
ANOVA_L_6_FTD,FTest,Random-50,6,sub-62_sub-63_sub-65_sub-66_sub-69_sub-77,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_49_3881,0.5,6,0.5786099865047234,2964,-0.0786099865047234
ANOVA_L_6_FTD,FTest,Random-50,6,sub-62_sub-63_sub-65_sub-66_sub-69_sub-77,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_49_7980,0.5,6,0.5799595141700404,2964,-0.07995951417004044
ANOVA_L_6_FTD,FTest,Random-50,6,sub-62_sub-63_sub-65_sub-66_sub-69_sub-77,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_49_4055,0.6666666666666666,6,0.6086369770580297,2964,0.05802968960863697
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-45_sub-49_sub-67_sub-73_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_10_4055,0.6666666666666666,6,0.6570782159017453,3094,0.009588450764921319
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-45_sub-49_sub-67_sub-73_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_10_7980,0.5,6,0.5239172592113769,3094,-0.023917259211376884
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-45_sub-49_sub-67_sub-73_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_10_3881,0.5,6,0.5213316095669037,3094,-0.02133160956690372
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-51_sub-77_sub-80_sub-82,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_13_3881,0.5,6,0.5017421602787456,3157,-0.0017421602787456303
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-51_sub-77_sub-80_sub-82,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_13_7980,0.5,6,0.502058916693063,3157,-0.0020589166930630176
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-51_sub-77_sub-80_sub-82,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_13_4055,0.5,6,0.4675324675324675,3157,0.03246753246753248
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-58_sub-61_sub-68_sub-81_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_17_7980,0.5,6,0.517021953547566,3143,-0.01702195354756597
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-58_sub-61_sub-68_sub-81_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_17_4055,0.3333333333333333,6,0.5221126312440344,3143,-0.18877929791070108
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-58_sub-61_sub-68_sub-81_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_17_3881,0.5,6,0.5144766146993318,3143,-0.014476614699331813
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_1_4055,0.5,6,0.4899713467048711,2792,0.01002865329512892
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_1_7980,0.5,6,0.5050143266475645,2792,-0.005014326647564515
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_1_3881,0.5,6,0.5060888252148997,2792,-0.006088825214899729
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_15_3881,0.5,6,0.5374045801526718,3275,-0.037404580152671785
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_15_4055,0.6666666666666666,6,0.6574045801526718,3275,0.00926208651399485
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_15_7980,0.5,6,0.5502290076335878,3275,-0.05022900763358784
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_4_3881,0.5,6,0.5404691113313512,3027,-0.040469111331351226
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_4_4055,0.3333333333333333,6,0.5794516022464486,3027,-0.24611826891311533
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_4_7980,0.5,6,0.5474066732738685,3027,-0.047406673273868494
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_35_3881,0.5,6,0.5002994011976047,3340,-0.0002994011976047428
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_35_4055,0.6666666666666666,6,0.5853293413173652,3340,0.08133732534930138
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_35_7980,0.5,6,0.5092814371257485,3340,-0.00928143712574847
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_34_3881,0.5,6,0.5138067061143984,3042,-0.013806706114398382
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_34_4055,0.8333333333333334,6,0.7192636423405654,3042,0.11406969099276798
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_34_7980,0.5,6,0.5180802103879028,3042,-0.01808021038790275
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_26_4055,0.5,6,0.5754114880752436,2977,-0.07541148807524356
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_26_7980,0.5,6,0.5384615384615384,2977,-0.038461538461538436
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_26_3881,0.5,6,0.5327510917030568,2977,-0.03275109170305679
ANOVA_L_6_FTD,FTest,Random-50,6,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_45_3881,0.5,6,0.621086008719778,2523,-0.12108600871977804
ANOVA_L_6_FTD,FTest,Random-50,6,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_45_7980,0.5,6,0.6627031311930242,2523,-0.16270313119302415
ANOVA_L_6_FTD,FTest,Random-50,6,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_45_4055,0.8333333333333334,6,0.6936187078874356,2523,0.13971462544589774
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_32_3881,0.5,6,0.48394495412844035,3052,0.016055045871559648
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_32_7980,0.5,6,0.4855832241153342,3052,0.014416775884665778
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_32_4055,0.6666666666666666,6,0.6602228047182176,3052,0.006443861948449037
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_2_3881,0.5,6,0.5235120026307136,3041,-0.023512002630713624
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_2_7980,0.5,6,0.529431108188096,3041,-0.029431108188096022
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_2_4055,0.5,6,0.6070371588293324,3041,-0.1070371588293324
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_0_4055,0.6666666666666666,6,0.6206781914893617,3008,0.04598847517730498
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_0_7980,0.5,6,0.539561170212766,3008,-0.03956117021276595
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_0_3881,0.5,6,0.5325797872340425,3008,-0.032579787234042534
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_40_7980,0.5,6,0.4835803545480965,3441,0.016419645451903497
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_40_4055,0.6666666666666666,6,0.5480964835803546,3441,0.11857018308631206
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_40_3881,0.5,6,0.47834931705899447,3441,0.021650682941005528
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_47_4055,0.8333333333333334,6,0.7017357421183138,2823,0.13159759121501957
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_47_7980,0.5,6,0.5671271696776479,2823,-0.06712716967764787
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_47_3881,0.5,6,0.5497697484945094,2823,-0.049769748494509436
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_9_3881,0.5,6,0.5678082191780822,2920,-0.06780821917808222
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_9_4055,0.6666666666666666,6,0.7222602739726027,2920,-0.0555936073059361
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_9_7980,0.5,6,0.5681506849315069,2920,-0.06815068493150689
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_24_3881,0.5,6,0.6774839743589743,2496,-0.17748397435897434
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_24_7980,0.5,6,0.6850961538461539,2496,-0.18509615384615385
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_24_4055,0.6666666666666666,6,0.7275641025641025,2496,-0.0608974358974359
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_16_7980,0.5,6,0.5684056913535206,2741,-0.06840569135352059
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_16_4055,0.5,6,0.6158336373586283,2741,-0.11583363735862828
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_16_3881,0.5,6,0.5640277271068953,2741,-0.0640277271068953
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_11_4055,0.8333333333333334,6,0.7717190388170055,3246,0.06161429451632783
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_11_7980,0.5,6,0.522181146025878,3246,-0.02218114602587795
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_11_3881,0.5,6,0.5018484288354899,3246,-0.001848428835489857
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_14_3881,0.5,6,0.5505259802358942,3137,-0.05052598023589416
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_14_4055,0.6666666666666666,6,0.6483901817022633,3137,0.018276484964403372
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_14_7980,0.5,6,0.5546700669429391,3137,-0.05467006694293908
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_8_1299,0.6666666666666666,6,0.6538210320052253,3062,0.012845634661441285
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_8_2843,0.6666666666666666,6,0.686152841280209,3062,-0.019486174613542406
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_8_1586,0.6666666666666666,6,0.6466361854996734,3062,0.02003048116699324
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_29_1299,0.5,6,0.7148465381870093,2802,-0.21484653818700927
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_29_2843,0.5,6,0.7052105638829408,2802,-0.2052105638829408
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_29_1586,0.6666666666666666,6,0.7287651677373305,2802,-0.062098501070663836
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_25_1299,0.8333333333333334,6,0.64937106918239,3180,0.1839622641509434
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_25_2843,0.6666666666666666,6,0.5062893081761006,3180,0.160377358490566
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_25_1586,0.6666666666666666,6,0.5427672955974843,3180,0.12389937106918236
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_22_2843,0.6666666666666666,6,0.5902912621359223,3090,0.07637540453074432
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_22_1299,0.6666666666666666,6,0.5181229773462783,3090,0.1485436893203883
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_22_1586,0.5,6,0.5284789644012945,3090,-0.028478964401294493
