experiment,feature_set,P,condition,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-7_sub-19_sub-39_sub-41_sub-43,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_20_2228,0.6666666666666666,6,0.6498719043552519,1171,0.016794762311414746
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-7_sub-12_sub-42_sub-51_sub-57,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_34_2228,0.5,6,0.5229741019214703,1197,-0.022974101921470313
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-7_sub-12_sub-42_sub-51_sub-57,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_34_2463,0.6666666666666666,6,0.6549707602339181,1197,0.011695906432748537
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-7_sub-12_sub-42_sub-51_sub-57,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_34_0914,0.5,6,0.5756056808688388,1197,-0.07560568086883879
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-23_sub-27_sub-30_sub-55_sub-58,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_33_2463,0.6666666666666666,6,0.5645569620253165,1185,0.10210970464135016
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-23_sub-27_sub-30_sub-55_sub-58,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_33_2228,0.5,6,0.5966244725738397,1185,-0.09662447257383966
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-23_sub-27_sub-30_sub-55_sub-58,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_33_0914,0.6666666666666666,6,0.5890295358649789,1185,0.07763713080168777
ANOVA_L_6_EO,ANOVA,6,EO,sub-8_sub-9_sub-24_sub-30_sub-33_sub-51,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_40_0914,0.8333333333333334,6,0.7514843087362172,1179,0.08184902459711618
ANOVA_L_6_EO,ANOVA,6,EO,sub-8_sub-9_sub-24_sub-30_sub-33_sub-51,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_40_2463,0.5,6,0.6641221374045801,1179,-0.16412213740458015
ANOVA_L_6_EO,ANOVA,6,EO,sub-8_sub-9_sub-24_sub-30_sub-33_sub-51,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_40_2228,0.8333333333333334,6,0.7752332485156913,1179,0.05810008481764206
ANOVA_L_6_EO,ANOVA,6,EO,sub-4_sub-21_sub-29_sub-35_sub-47_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_24_2463,0.8333333333333334,6,0.7302521008403361,1190,0.10308123249299728
ANOVA_L_6_EO,ANOVA,6,EO,sub-4_sub-21_sub-29_sub-35_sub-47_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_24_2228,0.6666666666666666,6,0.7243697478991596,1190,-0.057703081232493014
ANOVA_L_6_EO,ANOVA,6,EO,sub-4_sub-21_sub-29_sub-35_sub-47_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_24_0914,0.8333333333333334,6,0.7504201680672269,1190,0.08291316526610648
ANOVA_L_6_EO,ANOVA,6,EO,sub-11_sub-26_sub-28_sub-38_sub-48_sub-52,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_2_2463,0.8333333333333334,6,0.7565071368597817,1191,0.07682619647355171
ANOVA_L_6_EO,ANOVA,6,EO,sub-11_sub-26_sub-28_sub-38_sub-48_sub-52,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_2_2228,0.6666666666666666,6,0.7170445004198153,1191,-0.05037783375314864
ANOVA_L_6_EO,ANOVA,6,EO,sub-11_sub-26_sub-28_sub-38_sub-48_sub-52,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_2_0914,0.8333333333333334,6,0.7514693534844669,1191,0.08186397984886651
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-21_sub-26_sub-48_sub-52_sub-59,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_49_2463,1.0,6,0.9096989966555183,1196,0.09030100334448166
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-21_sub-26_sub-48_sub-52_sub-59,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_49_2228,0.8333333333333334,6,0.8620401337792643,1196,-0.02870680044593088
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-21_sub-26_sub-48_sub-52_sub-59,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_49_0914,1.0,6,0.9055183946488294,1196,0.09448160535117056
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-26_sub-28_sub-32_sub-46_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_18_2228,0.6666666666666666,6,0.7284878863826232,1197,-0.061821219715956555
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-26_sub-28_sub-32_sub-46_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_18_2463,0.6666666666666666,6,0.7911445279866333,1197,-0.12447786131996663
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-26_sub-28_sub-32_sub-46_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_18_0914,0.8333333333333334,6,0.8245614035087719,1197,0.00877192982456143
ANOVA_L_6_EO,ANOVA,6,EO,sub-7_sub-16_sub-21_sub-41_sub-53_sub-59,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_35_2228,0.6666666666666666,6,0.6591289782244556,1194,0.007537688442211032
ANOVA_L_6_EO,ANOVA,6,EO,sub-7_sub-16_sub-21_sub-41_sub-53_sub-59,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_35_2463,0.8333333333333334,6,0.7747068676716918,1194,0.058626465661641536
ANOVA_L_6_EO,ANOVA,6,EO,sub-7_sub-16_sub-21_sub-41_sub-53_sub-59,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_35_0914,0.6666666666666666,6,0.6742043551088778,1194,-0.007537688442211143
ANOVA_L_6_EO,ANOVA,6,EO,sub-11_sub-16_sub-20_sub-30_sub-47_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_1_0914,0.6666666666666666,6,0.628595600676819,1182,0.03807106598984766
ANOVA_L_6_EO,ANOVA,6,EO,sub-11_sub-16_sub-20_sub-30_sub-47_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_1_2228,0.5,6,0.494077834179357,1182,0.005922165820642977
ANOVA_L_6_EO,ANOVA,6,EO,sub-11_sub-16_sub-20_sub-30_sub-47_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_1_2463,0.6666666666666666,6,0.6548223350253807,1182,0.011844331641285955
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-4_sub-13_sub-45_sub-48_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_19_2228,0.8333333333333334,6,0.8375420875420876,1188,-0.004208754208754217
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-4_sub-13_sub-45_sub-48_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_19_2463,1.0,6,0.7920875420875421,1188,0.20791245791245794
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-4_sub-13_sub-45_sub-48_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_19_0914,1.0,6,0.8518518518518519,1188,0.14814814814814814
ANOVA_L_6_EO,ANOVA,6,EO,sub-8_sub-18_sub-24_sub-35_sub-50_sub-51,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_39_2228,0.8333333333333334,6,0.8236775818639799,1191,0.00965575146935349
ANOVA_L_6_EO,ANOVA,6,EO,sub-8_sub-18_sub-24_sub-35_sub-50_sub-51,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_39_2463,0.5,6,0.5625524769101595,1191,-0.06255247691015953
ANOVA_L_6_EO,ANOVA,6,EO,sub-8_sub-18_sub-24_sub-35_sub-50_sub-51,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_39_0914,0.8333333333333334,6,0.7934508816120907,1191,0.03988245172124272
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-16_sub-26_sub-34_sub-38_sub-47,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_15_2228,0.5,6,0.5668896321070234,1196,-0.06688963210702337
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-16_sub-26_sub-34_sub-38_sub-47,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_15_2463,0.8333333333333334,6,0.7750836120401338,1196,0.05824972129319961
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-16_sub-26_sub-34_sub-38_sub-47,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_15_0914,0.6666666666666666,6,0.677257525083612,1196,-0.010590858416945403
ANOVA_L_6_EO,ANOVA,6,EO,sub-5_sub-7_sub-26_sub-39_sub-41_sub-44,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_30_0914,0.8333333333333334,6,0.7381938690969345,1207,0.09513946423639885
ANOVA_L_6_EO,ANOVA,6,EO,sub-5_sub-7_sub-26_sub-39_sub-41_sub-44,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_30_2228,0.5,6,0.5658657829328915,1207,-0.06586578293289147
ANOVA_L_6_EO,ANOVA,6,EO,sub-5_sub-7_sub-26_sub-39_sub-41_sub-44,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_30_2463,0.8333333333333334,6,0.7738193869096934,1207,0.05951394642363994
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-21_sub-22_sub-39_sub-52_sub-53,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_16_0914,0.6666666666666666,6,0.7177759056444819,1187,-0.051109238977815274
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-21_sub-22_sub-39_sub-52_sub-53,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_16_2463,0.8333333333333334,6,0.8096040438079192,1187,0.0237292895254142
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-21_sub-22_sub-39_sub-52_sub-53,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_16_2228,0.6666666666666666,6,0.6731255265374895,1187,-0.006458859870822842
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-8_sub-19_sub-31_sub-38_sub-40,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_21_0914,1.0,6,0.864816472694718,1117,0.13518352730528205
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-8_sub-19_sub-31_sub-38_sub-40,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_21_2463,1.0,6,0.8478066248880931,1117,0.1521933751119069
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-8_sub-19_sub-31_sub-38_sub-40,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_21_2228,0.8333333333333334,6,0.8075201432408237,1117,0.025813190092509708
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-11_sub-29_sub-31_sub-32_sub-38,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_8_2228,0.5,6,0.4991596638655462,1190,0.0008403361344537785
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-11_sub-29_sub-31_sub-32_sub-38,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_8_2463,0.8333333333333334,6,0.6605042016806723,1190,0.17282913165266112
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-11_sub-29_sub-31_sub-32_sub-38,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_8_0914,0.6666666666666666,6,0.607563025210084,1190,0.059103641456582645
ANOVA_L_6_EO,ANOVA,6,EO,sub-10_sub-13_sub-23_sub-37_sub-53_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_0_0914,1.0,6,0.9889830508474576,1180,0.011016949152542366
ANOVA_L_6_EO,ANOVA,6,EO,sub-10_sub-13_sub-23_sub-37_sub-53_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_0_2228,0.8333333333333334,6,0.8313559322033899,1180,0.00197740112994349
ANOVA_L_6_EO,ANOVA,6,EO,sub-10_sub-13_sub-23_sub-37_sub-53_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_0_2463,1.0,6,0.9559322033898305,1180,0.04406779661016946
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-17_sub-18_sub-43_sub-45_sub-50,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_43_2228,0.8333333333333334,6,0.810880829015544,1158,0.022452504317789335
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-17_sub-18_sub-43_sub-45_sub-50,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_43_2463,0.6666666666666666,6,0.6701208981001727,1158,-0.003454231433506094
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-17_sub-18_sub-43_sub-45_sub-50,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_43_0914,0.8333333333333334,6,0.7797927461139896,1158,0.05354058721934374
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-18_sub-26_sub-34_sub-42_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_32_2463,0.6666666666666666,6,0.6780936454849499,1196,-0.011426978818283251
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-18_sub-26_sub-34_sub-42_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_32_2228,0.5,6,0.6580267558528428,1196,-0.15802675585284276
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-18_sub-26_sub-34_sub-42_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_32_0914,0.6666666666666666,6,0.6998327759197325,1196,-0.033166109253065845
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-10_sub-29_sub-38_sub-52_sub-55,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_13_3774,0.8333333333333334,6,0.7605042016806722,1190,0.07282913165266114
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-10_sub-29_sub-38_sub-52_sub-55,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_13_3806,0.8333333333333334,6,0.6941176470588235,1190,0.13921568627450986
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-10_sub-29_sub-38_sub-52_sub-55,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_13_4314,0.8333333333333334,6,0.7310924369747899,1190,0.1022408963585435
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-13_sub-15_sub-33_sub-38_sub-58,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_41_3806,1.0,6,0.8719460825610783,1187,0.1280539174389217
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-13_sub-15_sub-33_sub-38_sub-58,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_41_3774,1.0,6,0.8938500421229991,1187,0.10614995787700088
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-13_sub-15_sub-33_sub-38_sub-58,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_41_4314,1.0,6,0.8727885425442291,1187,0.1272114574557709
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-9_sub-27_sub-42_sub-50_sub-58,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_12_3806,0.8333333333333334,6,0.7411764705882353,1190,0.09215686274509804
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-9_sub-27_sub-42_sub-50_sub-58,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_12_3774,0.8333333333333334,6,0.746218487394958,1190,0.08711484593837537
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-9_sub-27_sub-42_sub-50_sub-58,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_12_4314,0.8333333333333334,6,0.7327731092436974,1190,0.10056022408963594
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-16_sub-22_sub-32_sub-38_sub-47,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_42_4314,0.6666666666666666,6,0.7348484848484849,1188,-0.06818181818181823
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-16_sub-22_sub-32_sub-38_sub-47,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_42_3774,0.6666666666666666,6,0.6691919191919192,1188,-0.002525252525252597
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-16_sub-22_sub-32_sub-38_sub-47,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_42_3806,0.6666666666666666,6,0.7112794612794613,1188,-0.04461279461279466
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-14_sub-15_sub-33_sub-40_sub-41,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_31_4314,0.8333333333333334,6,0.8155619596541787,1041,0.01777137367915471
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-14_sub-15_sub-33_sub-40_sub-41,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_31_3774,0.8333333333333334,6,0.7953890489913544,1041,0.03794428434197894
ANOVA_L_6_EO,ANOVA,6,EO,sub-6_sub-14_sub-15_sub-33_sub-40_sub-41,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_31_3806,1.0,6,0.8107588856868396,1041,0.18924111431316037
ANOVA_L_6_EO,ANOVA,6,EO,sub-4_sub-22_sub-24_sub-34_sub-38_sub-54,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_26_4314,0.8333333333333334,6,0.8209459459459459,1184,0.012387387387387427
ANOVA_L_6_EO,ANOVA,6,EO,sub-4_sub-22_sub-24_sub-34_sub-38_sub-54,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_26_3806,0.8333333333333334,6,0.7964527027027027,1184,0.03688063063063063
ANOVA_L_6_EO,ANOVA,6,EO,sub-4_sub-22_sub-24_sub-34_sub-38_sub-54,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_26_3774,0.6666666666666666,6,0.7652027027027027,1184,-0.09853603603603611
ANOVA_L_6_EO,ANOVA,6,EO,sub-20_sub-21_sub-29_sub-40_sub-48_sub-57,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_7_4314,1.0,6,0.8712255772646537,1126,0.12877442273534634
ANOVA_L_6_EO,ANOVA,6,EO,sub-20_sub-21_sub-29_sub-40_sub-48_sub-57,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_7_3806,1.0,6,0.8285968028419183,1126,0.17140319715808172
ANOVA_L_6_EO,ANOVA,6,EO,sub-20_sub-21_sub-29_sub-40_sub-48_sub-57,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_7_3774,1.0,6,0.9174067495559503,1126,0.08259325044404975
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-17_sub-24_sub-30_sub-54_sub-61,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_44_3774,0.6666666666666666,6,0.7661016949152543,1180,-0.09943502824858763
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-17_sub-24_sub-30_sub-54_sub-61,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_44_3806,0.8333333333333334,6,0.7694915254237288,1180,0.06384180790960459
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-17_sub-24_sub-30_sub-54_sub-61,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_44_4314,0.6666666666666666,6,0.7550847457627119,1180,-0.08841807909604527
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-18_sub-24_sub-34_sub-38_sub-39,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_46_4314,0.8333333333333334,6,0.7655462184873949,1190,0.06778711484593847
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-18_sub-24_sub-34_sub-38_sub-39,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_46_3774,0.8333333333333334,6,0.8008403361344538,1190,0.03249299719887955
ANOVA_L_6_EO,ANOVA,6,EO,sub-9_sub-18_sub-24_sub-34_sub-38_sub-39,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_46_3806,0.8333333333333334,6,0.7890756302521008,1190,0.04425770308123256
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-13_sub-20_sub-44_sub-52_sub-56,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_14_4314,1.0,6,0.8076602830974188,1201,0.19233971690258123
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-13_sub-20_sub-44_sub-52_sub-56,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_14_3806,0.8333333333333334,6,0.7776852622814321,1201,0.05564807105190128
ANOVA_L_6_EO,ANOVA,6,EO,sub-3_sub-13_sub-20_sub-44_sub-52_sub-56,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_14_3774,0.8333333333333334,6,0.771856786011657,1201,0.0614765473216764
ANOVA_L_6_EO,ANOVA,6,EO,sub-18_sub-21_sub-23_sub-30_sub-37_sub-48,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_5_3806,0.8333333333333334,6,0.8345991561181435,1185,-0.0012658227848101333
ANOVA_L_6_EO,ANOVA,6,EO,sub-18_sub-21_sub-23_sub-30_sub-37_sub-48,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_5_3774,1.0,6,0.9071729957805907,1185,0.09282700421940926
ANOVA_L_6_EO,ANOVA,6,EO,sub-18_sub-21_sub-23_sub-30_sub-37_sub-48,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_5_4314,1.0,6,0.8784810126582279,1185,0.12151898734177213
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-27_sub-28_sub-31_sub-38_sub-55,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",task_MLP_(Neural_Network)_10_4314,0.6666666666666666,6,0.6515151515151515,1188,0.015151515151515138
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-27_sub-28_sub-31_sub-38_sub-55,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",task_MLP_(Neural_Network)_10_3806,0.6666666666666666,6,0.680976430976431,1188,-0.014309764309764383
ANOVA_L_6_EO,ANOVA,6,EO,sub-2_sub-27_sub-28_sub-31_sub-38_sub-55,MLP,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",task_MLP_(Neural_Network)_10_3774,0.6666666666666666,6,0.6565656565656566,1188,0.010101010101010055
